name,CASCADE,CONFIGURATION,LOOP_DELAY,WIDTH,ABREG,MREG,CREG,DSP_REG_LEVEL,s,PE_DELAY,PE_NB
1131CA0L0AB0M0C1F,0,FOLD,0,1131,0,0,1,1,67,6,23
1131CA0L0AB0M1C1F,0,FOLD,0,1131,0,1,1,2,67,7,20
1131CA0L0AB1M0C1F,0,FOLD,0,1131,1,0,1,2,67,7,20
1131CA0L0AB1M1C1F,0,FOLD,0,1131,1,1,1,3,67,9,16
1131CA1L0AB0M0C1F,1,FOLD,0,1131,0,0,1,1,67,5,28
1131CA1L0AB0M1C1F,1,FOLD,0,1131,0,1,1,2,67,6,23
1131CA1L0AB1M0C1F,1,FOLD,0,1131,1,0,1,2,67,6,23
1131CA1L0AB1M1C1F,1,FOLD,0,1131,1,1,1,3,67,8,18
1148CA0L0AB0M0C0E,0,EXPAND,0,1148,0,0,0,1,68,5,68
1148CA0L0AB0M1C0E,0,EXPAND,0,1148,0,1,0,2,68,6,68
1148CA0L0AB1M0C0E,0,EXPAND,0,1148,1,0,0,2,68,6,68
1148CA0L0AB1M1C0E,0,EXPAND,0,1148,1,1,0,3,68,8,68
1148CA0L0AB0M0C1E,0,EXPAND,0,1148,0,0,1,1,68,6,68
1148CA0L0AB0M1C1E,0,EXPAND,0,1148,0,1,1,2,68,7,68
1148CA0L0AB1M0C1E,0,EXPAND,0,1148,1,0,1,2,68,7,68
1148CA0L0AB1M1C1E,0,EXPAND,0,1148,1,1,1,3,68,9,68
1148CA1L0AB0M0C1E,1,EXPAND,0,1148,0,0,1,1,68,5,68
1148CA1L0AB0M1C1E,1,EXPAND,0,1148,0,1,1,2,68,6,68
1148CA1L0AB1M0C1E,1,EXPAND,0,1148,1,0,1,2,68,6,68
1148CA1L0AB1M1C1E,1,EXPAND,0,1148,1,1,1,3,68,8,68
1148CA0L0AB0M0C0F,0,FOLD,0,1148,0,0,0,1,68,5,28
1148CA0L0AB0M1C0F,0,FOLD,0,1148,0,1,0,2,68,6,24
1148CA0L0AB1M0C0F,0,FOLD,0,1148,1,0,0,2,68,6,24
1148CA0L0AB1M1C0F,0,FOLD,0,1148,1,1,0,3,68,8,18
1148CA0L0AB0M0C1F,0,FOLD,0,1148,0,0,1,1,68,6,24
1148CA0L0AB0M1C1F,0,FOLD,0,1148,0,1,1,2,68,7,20
1148CA0L0AB1M0C1F,0,FOLD,0,1148,1,0,1,2,68,7,20
1148CA0L0AB1M1C1F,0,FOLD,0,1148,1,1,1,3,68,9,16
1148CA1L0AB0M0C1F,1,FOLD,0,1148,0,0,1,1,68,5,28
1148CA1L0AB0M1C1F,1,FOLD,0,1148,0,1,1,2,68,6,24
1148CA1L0AB1M0C1F,1,FOLD,0,1148,1,0,1,2,68,6,24
1148CA1L0AB1M1C1F,1,FOLD,0,1148,1,1,1,3,68,8,18
1165CA0L0AB0M0C0E,0,EXPAND,0,1165,0,0,0,1,69,5,69
1165CA0L0AB0M1C0E,0,EXPAND,0,1165,0,1,0,2,69,6,69
1165CA0L0AB1M0C0E,0,EXPAND,0,1165,1,0,0,2,69,6,69
1165CA0L0AB1M1C0E,0,EXPAND,0,1165,1,1,0,3,69,8,69
1165CA0L0AB0M0C1E,0,EXPAND,0,1165,0,0,1,1,69,6,69
1165CA0L0AB0M1C1E,0,EXPAND,0,1165,0,1,1,2,69,7,69
1165CA0L0AB1M0C1E,0,EXPAND,0,1165,1,0,1,2,69,7,69
1165CA0L0AB1M1C1E,0,EXPAND,0,1165,1,1,1,3,69,9,69
1165CA1L0AB0M0C1E,1,EXPAND,0,1165,0,0,1,1,69,5,69
1165CA1L0AB0M1C1E,1,EXPAND,0,1165,0,1,1,2,69,6,69
1165CA1L0AB1M0C1E,1,EXPAND,0,1165,1,0,1,2,69,6,69
1165CA1L0AB1M1C1E,1,EXPAND,0,1165,1,1,1,3,69,8,69
1165CA0L0AB0M0C0F,0,FOLD,0,1165,0,0,0,1,69,5,29
1165CA0L0AB0M1C0F,0,FOLD,0,1165,0,1,0,2,69,6,24
1165CA0L0AB1M0C0F,0,FOLD,0,1165,1,0,0,2,69,6,24
1165CA0L0AB1M1C0F,0,FOLD,0,1165,1,1,0,3,69,8,18
1165CA0L0AB0M0C1F,0,FOLD,0,1165,0,0,1,1,69,6,24
1165CA0L0AB0M1C1F,0,FOLD,0,1165,0,1,1,2,69,7,21
1165CA0L0AB1M0C1F,0,FOLD,0,1165,1,0,1,2,69,7,21
1165CA0L0AB1M1C1F,0,FOLD,0,1165,1,1,1,3,69,9,16
1165CA1L0AB0M0C1F,1,FOLD,0,1165,0,0,1,1,69,5,29
1165CA1L0AB0M1C1F,1,FOLD,0,1165,0,1,1,2,69,6,24
1165CA1L0AB1M0C1F,1,FOLD,0,1165,1,0,1,2,69,6,24
1165CA1L0AB1M1C1F,1,FOLD,0,1165,1,1,1,3,69,8,18
1182CA0L0AB0M0C0E,0,EXPAND,0,1182,0,0,0,1,70,5,70
1182CA0L0AB0M1C0E,0,EXPAND,0,1182,0,1,0,2,70,6,70
1182CA0L0AB1M0C0E,0,EXPAND,0,1182,1,0,0,2,70,6,70
1182CA0L0AB1M1C0E,0,EXPAND,0,1182,1,1,0,3,70,8,70
1182CA0L0AB0M0C1E,0,EXPAND,0,1182,0,0,1,1,70,6,70
1182CA0L0AB0M1C1E,0,EXPAND,0,1182,0,1,1,2,70,7,70
1182CA0L0AB1M0C1E,0,EXPAND,0,1182,1,0,1,2,70,7,70
1182CA0L0AB1M1C1E,0,EXPAND,0,1182,1,1,1,3,70,9,70
1182CA1L0AB0M0C1E,1,EXPAND,0,1182,0,0,1,1,70,5,70
1182CA1L0AB0M1C1E,1,EXPAND,0,1182,0,1,1,2,70,6,70
1182CA1L0AB1M0C1E,1,EXPAND,0,1182,1,0,1,2,70,6,70
1182CA1L0AB1M1C1E,1,EXPAND,0,1182,1,1,1,3,70,8,70
1182CA0L0AB0M0C0F,0,FOLD,0,1182,0,0,0,1,70,5,29
1182CA0L0AB0M1C0F,0,FOLD,0,1182,0,1,0,2,70,6,24
1182CA0L0AB1M0C0F,0,FOLD,0,1182,1,0,0,2,70,6,24
1182CA0L0AB1M1C0F,0,FOLD,0,1182,1,1,0,3,70,8,19
1182CA0L0AB0M0C1F,0,FOLD,0,1182,0,0,1,1,70,6,24
1182CA0L0AB0M1C1F,0,FOLD,0,1182,0,1,1,2,70,7,21
1182CA0L0AB1M0C1F,0,FOLD,0,1182,1,0,1,2,70,7,21
1182CA0L0AB1M1C1F,0,FOLD,0,1182,1,1,1,3,70,9,17
1182CA1L0AB0M0C1F,1,FOLD,0,1182,0,0,1,1,70,5,29
1182CA1L0AB0M1C1F,1,FOLD,0,1182,0,1,1,2,70,6,24
1182CA1L0AB1M0C1F,1,FOLD,0,1182,1,0,1,2,70,6,24
1182CA1L0AB1M1C1F,1,FOLD,0,1182,1,1,1,3,70,8,19
1199CA0L0AB0M0C0E,0,EXPAND,0,1199,0,0,0,1,71,5,71
1199CA0L0AB0M1C0E,0,EXPAND,0,1199,0,1,0,2,71,6,71
1199CA0L0AB1M0C0E,0,EXPAND,0,1199,1,0,0,2,71,6,71
1199CA0L0AB1M1C0E,0,EXPAND,0,1199,1,1,0,3,71,8,71
1199CA0L0AB0M0C1E,0,EXPAND,0,1199,0,0,1,1,71,6,71
1199CA0L0AB0M1C1E,0,EXPAND,0,1199,0,1,1,2,71,7,71
1199CA0L0AB1M0C1E,0,EXPAND,0,1199,1,0,1,2,71,7,71
1199CA0L0AB1M1C1E,0,EXPAND,0,1199,1,1,1,3,71,9,71
1199CA1L0AB0M0C1E,1,EXPAND,0,1199,0,0,1,1,71,5,71
1199CA1L0AB0M1C1E,1,EXPAND,0,1199,0,1,1,2,71,6,71
1199CA1L0AB1M0C1E,1,EXPAND,0,1199,1,0,1,2,71,6,71
1199CA1L0AB1M1C1E,1,EXPAND,0,1199,1,1,1,3,71,8,71
1199CA0L0AB0M0C0F,0,FOLD,0,1199,0,0,0,1,71,5,29
1199CA0L0AB0M1C0F,0,FOLD,0,1199,0,1,0,2,71,6,25
1199CA0L0AB1M0C0F,0,FOLD,0,1199,1,0,0,2,71,6,25
1199CA0L0AB1M1C0F,0,FOLD,0,1199,1,1,0,3,71,8,19
1199CA0L0AB0M0C1F,0,FOLD,0,1199,0,0,1,1,71,6,25
1199CA0L0AB0M1C1F,0,FOLD,0,1199,0,1,1,2,71,7,21
1199CA0L0AB1M0C1F,0,FOLD,0,1199,1,0,1,2,71,7,21
1199CA0L0AB1M1C1F,0,FOLD,0,1199,1,1,1,3,71,9,17
1199CA1L0AB0M0C1F,1,FOLD,0,1199,0,0,1,1,71,5,29
1199CA1L0AB0M1C1F,1,FOLD,0,1199,0,1,1,2,71,6,25
1199CA1L0AB1M0C1F,1,FOLD,0,1199,1,0,1,2,71,6,25
1199CA1L0AB1M1C1F,1,FOLD,0,1199,1,1,1,3,71,8,19
1216CA0L0AB0M0C0E,0,EXPAND,0,1216,0,0,0,1,72,5,72
1216CA0L0AB0M1C0E,0,EXPAND,0,1216,0,1,0,2,72,6,72
1216CA0L0AB1M0C0E,0,EXPAND,0,1216,1,0,0,2,72,6,72
1216CA0L0AB1M1C0E,0,EXPAND,0,1216,1,1,0,3,72,8,72
1216CA0L0AB0M0C1E,0,EXPAND,0,1216,0,0,1,1,72,6,72
1216CA0L0AB0M1C1E,0,EXPAND,0,1216,0,1,1,2,72,7,72
1216CA0L0AB1M0C1E,0,EXPAND,0,1216,1,0,1,2,72,7,72
1216CA0L0AB1M1C1E,0,EXPAND,0,1216,1,1,1,3,72,9,72
1216CA1L0AB0M0C1E,1,EXPAND,0,1216,0,0,1,1,72,5,72
1216CA1L0AB0M1C1E,1,EXPAND,0,1216,0,1,1,2,72,6,72
1216CA1L0AB1M0C1E,1,EXPAND,0,1216,1,0,1,2,72,6,72
1216CA1L0AB1M1C1E,1,EXPAND,0,1216,1,1,1,3,72,8,72
1216CA0L0AB0M0C0F,0,FOLD,0,1216,0,0,0,1,72,5,30
1216CA0L0AB0M1C0F,0,FOLD,0,1216,0,1,0,2,72,6,25
1216CA0L0AB1M0C0F,0,FOLD,0,1216,1,0,0,2,72,6,25
1216CA0L0AB1M1C0F,0,FOLD,0,1216,1,1,0,3,72,8,19
1216CA0L0AB0M0C1F,0,FOLD,0,1216,0,0,1,1,72,6,25
1216CA0L0AB0M1C1F,0,FOLD,0,1216,0,1,1,2,72,7,22
1216CA0L0AB1M0C1F,0,FOLD,0,1216,1,0,1,2,72,7,22
1216CA0L0AB1M1C1F,0,FOLD,0,1216,1,1,1,3,72,9,17
1216CA1L0AB0M0C1F,1,FOLD,0,1216,0,0,1,1,72,5,30
1216CA1L0AB0M1C1F,1,FOLD,0,1216,0,1,1,2,72,6,25
1216CA1L0AB1M0C1F,1,FOLD,0,1216,1,0,1,2,72,6,25
1216CA1L0AB1M1C1F,1,FOLD,0,1216,1,1,1,3,72,8,19
1233CA0L0AB0M0C0E,0,EXPAND,0,1233,0,0,0,1,73,5,73
1233CA0L0AB0M1C0E,0,EXPAND,0,1233,0,1,0,2,73,6,73
1233CA0L0AB1M0C0E,0,EXPAND,0,1233,1,0,0,2,73,6,73
1233CA0L0AB1M1C0E,0,EXPAND,0,1233,1,1,0,3,73,8,73
1233CA0L0AB0M0C1E,0,EXPAND,0,1233,0,0,1,1,73,6,73
1233CA0L0AB0M1C1E,0,EXPAND,0,1233,0,1,1,2,73,7,73
1233CA0L0AB1M0C1E,0,EXPAND,0,1233,1,0,1,2,73,7,73
1233CA0L0AB1M1C1E,0,EXPAND,0,1233,1,1,1,3,73,9,73
1233CA1L0AB0M0C1E,1,EXPAND,0,1233,0,0,1,1,73,5,73
1233CA1L0AB0M1C1E,1,EXPAND,0,1233,0,1,1,2,73,6,73
1233CA1L0AB1M0C1E,1,EXPAND,0,1233,1,0,1,2,73,6,73
1233CA1L0AB1M1C1E,1,EXPAND,0,1233,1,1,1,3,73,8,73
1233CA0L0AB0M0C0F,0,FOLD,0,1233,0,0,0,1,73,5,30
1233CA0L0AB0M1C0F,0,FOLD,0,1233,0,1,0,2,73,6,25
1233CA0L0AB1M0C0F,0,FOLD,0,1233,1,0,0,2,73,6,25
1233CA0L0AB1M1C0F,0,FOLD,0,1233,1,1,0,3,73,8,19
1233CA0L0AB0M0C1F,0,FOLD,0,1233,0,0,1,1,73,6,25
1233CA0L0AB0M1C1F,0,FOLD,0,1233,0,1,1,2,73,7,22
1233CA0L0AB1M0C1F,0,FOLD,0,1233,1,0,1,2,73,7,22
1233CA0L0AB1M1C1F,0,FOLD,0,1233,1,1,1,3,73,9,17
1233CA1L0AB0M0C1F,1,FOLD,0,1233,0,0,1,1,73,5,30
1233CA1L0AB0M1C1F,1,FOLD,0,1233,0,1,1,2,73,6,25
1233CA1L0AB1M0C1F,1,FOLD,0,1233,1,0,1,2,73,6,25
1233CA1L0AB1M1C1F,1,FOLD,0,1233,1,1,1,3,73,8,19
1250CA0L0AB0M0C0E,0,EXPAND,0,1250,0,0,0,1,74,5,74
1250CA0L0AB0M1C0E,0,EXPAND,0,1250,0,1,0,2,74,6,74
1250CA0L0AB1M0C0E,0,EXPAND,0,1250,1,0,0,2,74,6,74
1250CA0L0AB1M1C0E,0,EXPAND,0,1250,1,1,0,3,74,8,74
1250CA0L0AB0M0C1E,0,EXPAND,0,1250,0,0,1,1,74,6,74
1250CA0L0AB0M1C1E,0,EXPAND,0,1250,0,1,1,2,74,7,74
1250CA0L0AB1M0C1E,0,EXPAND,0,1250,1,0,1,2,74,7,74
1250CA0L0AB1M1C1E,0,EXPAND,0,1250,1,1,1,3,74,9,74
1250CA1L0AB0M0C1E,1,EXPAND,0,1250,0,0,1,1,74,5,74
1250CA1L0AB0M1C1E,1,EXPAND,0,1250,0,1,1,2,74,6,74
1250CA1L0AB1M0C1E,1,EXPAND,0,1250,1,0,1,2,74,6,74
1250CA1L0AB1M1C1E,1,EXPAND,0,1250,1,1,1,3,74,8,74
1250CA0L0AB0M0C0F,0,FOLD,0,1250,0,0,0,1,74,5,31
1250CA0L0AB0M1C0F,0,FOLD,0,1250,0,1,0,2,74,6,26
1250CA0L0AB1M0C0F,0,FOLD,0,1250,1,0,0,2,74,6,26
1250CA0L0AB1M1C0F,0,FOLD,0,1250,1,1,0,3,74,8,20
1250CA0L0AB0M0C1F,0,FOLD,0,1250,0,0,1,1,74,6,26
1250CA0L0AB0M1C1F,0,FOLD,0,1250,0,1,1,2,74,7,22
1250CA0L0AB1M0C1F,0,FOLD,0,1250,1,0,1,2,74,7,22
1250CA0L0AB1M1C1F,0,FOLD,0,1250,1,1,1,3,74,9,17
1250CA1L0AB0M0C1F,1,FOLD,0,1250,0,0,1,1,74,5,31
1250CA1L0AB0M1C1F,1,FOLD,0,1250,0,1,1,2,74,6,26
1250CA1L0AB1M0C1F,1,FOLD,0,1250,1,0,1,2,74,6,26
1250CA1L0AB1M1C1F,1,FOLD,0,1250,1,1,1,3,74,8,20
1267CA0L0AB0M0C0E,0,EXPAND,0,1267,0,0,0,1,75,5,75
1267CA0L0AB0M1C0E,0,EXPAND,0,1267,0,1,0,2,75,6,75
1267CA0L0AB1M0C0E,0,EXPAND,0,1267,1,0,0,2,75,6,75
1267CA0L0AB1M1C0E,0,EXPAND,0,1267,1,1,0,3,75,8,75
1267CA0L0AB0M0C1E,0,EXPAND,0,1267,0,0,1,1,75,6,75
1267CA0L0AB0M1C1E,0,EXPAND,0,1267,0,1,1,2,75,7,75
1267CA0L0AB1M0C1E,0,EXPAND,0,1267,1,0,1,2,75,7,75
1267CA0L0AB1M1C1E,0,EXPAND,0,1267,1,1,1,3,75,9,75
1267CA1L0AB0M0C1E,1,EXPAND,0,1267,0,0,1,1,75,5,75
1267CA1L0AB0M1C1E,1,EXPAND,0,1267,0,1,1,2,75,6,75
1267CA1L0AB1M0C1E,1,EXPAND,0,1267,1,0,1,2,75,6,75
1267CA1L0AB1M1C1E,1,EXPAND,0,1267,1,1,1,3,75,8,75
1267CA0L0AB0M0C0F,0,FOLD,0,1267,0,0,0,1,75,5,31
1267CA0L0AB0M1C0F,0,FOLD,0,1267,0,1,0,2,75,6,26
1267CA0L0AB1M0C0F,0,FOLD,0,1267,1,0,0,2,75,6,26
1267CA0L0AB1M1C0F,0,FOLD,0,1267,1,1,0,3,75,8,20
1267CA0L0AB0M0C1F,0,FOLD,0,1267,0,0,1,1,75,6,26
1267CA0L0AB0M1C1F,0,FOLD,0,1267,0,1,1,2,75,7,22
1267CA0L0AB1M0C1F,0,FOLD,0,1267,1,0,1,2,75,7,22
1267CA0L0AB1M1C1F,0,FOLD,0,1267,1,1,1,3,75,9,18
1267CA1L0AB0M0C1F,1,FOLD,0,1267,0,0,1,1,75,5,31
1267CA1L0AB0M1C1F,1,FOLD,0,1267,0,1,1,2,75,6,26
1267CA1L0AB1M0C1F,1,FOLD,0,1267,1,0,1,2,75,6,26
1267CA1L0AB1M1C1F,1,FOLD,0,1267,1,1,1,3,75,8,20
1284CA0L0AB0M0C0E,0,EXPAND,0,1284,0,0,0,1,76,5,76
1284CA0L0AB0M1C0E,0,EXPAND,0,1284,0,1,0,2,76,6,76
1284CA0L0AB1M0C0E,0,EXPAND,0,1284,1,0,0,2,76,6,76
1284CA0L0AB1M1C0E,0,EXPAND,0,1284,1,1,0,3,76,8,76
1284CA0L0AB0M0C1E,0,EXPAND,0,1284,0,0,1,1,76,6,76
1284CA0L0AB0M1C1E,0,EXPAND,0,1284,0,1,1,2,76,7,76
1284CA0L0AB1M0C1E,0,EXPAND,0,1284,1,0,1,2,76,7,76
1284CA0L0AB1M1C1E,0,EXPAND,0,1284,1,1,1,3,76,9,76
1284CA1L0AB0M0C1E,1,EXPAND,0,1284,0,0,1,1,76,5,76
1284CA1L0AB0M1C1E,1,EXPAND,0,1284,0,1,1,2,76,6,76
1284CA1L0AB1M0C1E,1,EXPAND,0,1284,1,0,1,2,76,6,76
1284CA1L0AB1M1C1E,1,EXPAND,0,1284,1,1,1,3,76,8,76
1284CA0L0AB0M0C0F,0,FOLD,0,1284,0,0,0,1,76,5,31
1284CA0L0AB0M1C0F,0,FOLD,0,1284,0,1,0,2,76,6,26
1284CA0L0AB1M0C0F,0,FOLD,0,1284,1,0,0,2,76,6,26
1284CA0L0AB1M1C0F,0,FOLD,0,1284,1,1,0,3,76,8,20
1284CA0L0AB0M0C1F,0,FOLD,0,1284,0,0,1,1,76,6,26
1284CA0L0AB0M1C1F,0,FOLD,0,1284,0,1,1,2,76,7,23
1284CA0L0AB1M0C1F,0,FOLD,0,1284,1,0,1,2,76,7,23
1284CA0L0AB1M1C1F,0,FOLD,0,1284,1,1,1,3,76,9,18
1284CA1L0AB0M0C1F,1,FOLD,0,1284,0,0,1,1,76,5,31
1284CA1L0AB0M1C1F,1,FOLD,0,1284,0,1,1,2,76,6,26
1284CA1L0AB1M0C1F,1,FOLD,0,1284,1,0,1,2,76,6,26
1284CA1L0AB1M1C1F,1,FOLD,0,1284,1,1,1,3,76,8,20
1301CA0L0AB0M0C0E,0,EXPAND,0,1301,0,0,0,1,77,5,77
1301CA0L0AB0M1C0E,0,EXPAND,0,1301,0,1,0,2,77,6,77
1301CA0L0AB1M0C0E,0,EXPAND,0,1301,1,0,0,2,77,6,77
1301CA0L0AB1M1C0E,0,EXPAND,0,1301,1,1,0,3,77,8,77
1301CA0L0AB0M0C1E,0,EXPAND,0,1301,0,0,1,1,77,6,77
1301CA0L0AB0M1C1E,0,EXPAND,0,1301,0,1,1,2,77,7,77
1301CA0L0AB1M0C1E,0,EXPAND,0,1301,1,0,1,2,77,7,77
1301CA0L0AB1M1C1E,0,EXPAND,0,1301,1,1,1,3,77,9,77
1301CA1L0AB0M0C1E,1,EXPAND,0,1301,0,0,1,1,77,5,77
1301CA1L0AB0M1C1E,1,EXPAND,0,1301,0,1,1,2,77,6,77
1301CA1L0AB1M0C1E,1,EXPAND,0,1301,1,0,1,2,77,6,77
1301CA1L0AB1M1C1E,1,EXPAND,0,1301,1,1,1,3,77,8,77
1301CA0L0AB0M0C0F,0,FOLD,0,1301,0,0,0,1,77,5,32
1301CA0L0AB0M1C0F,0,FOLD,0,1301,0,1,0,2,77,6,27
1301CA0L0AB1M0C0F,0,FOLD,0,1301,1,0,0,2,77,6,27
1301CA0L0AB1M1C0F,0,FOLD,0,1301,1,1,0,3,77,8,20
1301CA0L0AB0M0C1F,0,FOLD,0,1301,0,0,1,1,77,6,27
1301CA0L0AB0M1C1F,0,FOLD,0,1301,0,1,1,2,77,7,23
1301CA0L0AB1M0C1F,0,FOLD,0,1301,1,0,1,2,77,7,23
1301CA0L0AB1M1C1F,0,FOLD,0,1301,1,1,1,3,77,9,18
1301CA1L0AB0M0C1F,1,FOLD,0,1301,0,0,1,1,77,5,32
1301CA1L0AB0M1C1F,1,FOLD,0,1301,0,1,1,2,77,6,27
1301CA1L0AB1M0C1F,1,FOLD,0,1301,1,0,1,2,77,6,27
1301CA1L0AB1M1C1F,1,FOLD,0,1301,1,1,1,3,77,8,20
1318CA0L0AB0M0C0E,0,EXPAND,0,1318,0,0,0,1,78,5,78
1318CA0L0AB0M1C0E,0,EXPAND,0,1318,0,1,0,2,78,6,78
1318CA0L0AB1M0C0E,0,EXPAND,0,1318,1,0,0,2,78,6,78
1318CA0L0AB1M1C0E,0,EXPAND,0,1318,1,1,0,3,78,8,78
1318CA0L0AB0M0C1E,0,EXPAND,0,1318,0,0,1,1,78,6,78
1318CA0L0AB0M1C1E,0,EXPAND,0,1318,0,1,1,2,78,7,78
1318CA0L0AB1M0C1E,0,EXPAND,0,1318,1,0,1,2,78,7,78
1318CA0L0AB1M1C1E,0,EXPAND,0,1318,1,1,1,3,78,9,78
1318CA1L0AB0M0C1E,1,EXPAND,0,1318,0,0,1,1,78,5,78
1318CA1L0AB0M1C1E,1,EXPAND,0,1318,0,1,1,2,78,6,78
1318CA1L0AB1M0C1E,1,EXPAND,0,1318,1,0,1,2,78,6,78
1318CA1L0AB1M1C1E,1,EXPAND,0,1318,1,1,1,3,78,8,78
1318CA0L0AB0M0C0F,0,FOLD,0,1318,0,0,0,1,78,5,32
1318CA0L0AB0M1C0F,0,FOLD,0,1318,0,1,0,2,78,6,27
1318CA0L0AB1M0C0F,0,FOLD,0,1318,1,0,0,2,78,6,27
1318CA0L0AB1M1C0F,0,FOLD,0,1318,1,1,0,3,78,8,21
1318CA0L0AB0M0C1F,0,FOLD,0,1318,0,0,1,1,78,6,27
1318CA0L0AB0M1C1F,0,FOLD,0,1318,0,1,1,2,78,7,23
1318CA0L0AB1M0C1F,0,FOLD,0,1318,1,0,1,2,78,7,23
1318CA0L0AB1M1C1F,0,FOLD,0,1318,1,1,1,3,78,9,18
1318CA1L0AB0M0C1F,1,FOLD,0,1318,0,0,1,1,78,5,32
1318CA1L0AB0M1C1F,1,FOLD,0,1318,0,1,1,2,78,6,27
1318CA1L0AB1M0C1F,1,FOLD,0,1318,1,0,1,2,78,6,27
1318CA1L0AB1M1C1F,1,FOLD,0,1318,1,1,1,3,78,8,21
1335CA0L0AB0M0C0E,0,EXPAND,0,1335,0,0,0,1,79,5,79
1335CA0L0AB0M1C0E,0,EXPAND,0,1335,0,1,0,2,79,6,79
1335CA0L0AB1M0C0E,0,EXPAND,0,1335,1,0,0,2,79,6,79
1335CA0L0AB1M1C0E,0,EXPAND,0,1335,1,1,0,3,79,8,79
1335CA0L0AB0M0C1E,0,EXPAND,0,1335,0,0,1,1,79,6,79
1335CA0L0AB0M1C1E,0,EXPAND,0,1335,0,1,1,2,79,7,79
1335CA0L0AB1M0C1E,0,EXPAND,0,1335,1,0,1,2,79,7,79
1335CA0L0AB1M1C1E,0,EXPAND,0,1335,1,1,1,3,79,9,79
1335CA1L0AB0M0C1E,1,EXPAND,0,1335,0,0,1,1,79,5,79
1335CA1L0AB0M1C1E,1,EXPAND,0,1335,0,1,1,2,79,6,79
1335CA1L0AB1M0C1E,1,EXPAND,0,1335,1,0,1,2,79,6,79
1335CA1L0AB1M1C1E,1,EXPAND,0,1335,1,1,1,3,79,8,79
1335CA0L0AB0M0C0F,0,FOLD,0,1335,0,0,0,1,79,5,33
1335CA0L0AB0M1C0F,0,FOLD,0,1335,0,1,0,2,79,6,27
1335CA0L0AB1M0C0F,0,FOLD,0,1335,1,0,0,2,79,6,27
1335CA0L0AB1M1C0F,0,FOLD,0,1335,1,1,0,3,79,8,21
1335CA0L0AB0M0C1F,0,FOLD,0,1335,0,0,1,1,79,6,27
1335CA0L0AB0M1C1F,0,FOLD,0,1335,0,1,1,2,79,7,24
1335CA0L0AB1M0C1F,0,FOLD,0,1335,1,0,1,2,79,7,24
1335CA0L0AB1M1C1F,0,FOLD,0,1335,1,1,1,3,79,9,19
1335CA1L0AB0M0C1F,1,FOLD,0,1335,0,0,1,1,79,5,33
1335CA1L0AB0M1C1F,1,FOLD,0,1335,0,1,1,2,79,6,27
1335CA1L0AB1M0C1F,1,FOLD,0,1335,1,0,1,2,79,6,27
1335CA1L0AB1M1C1F,1,FOLD,0,1335,1,1,1,3,79,8,21
1352CA0L0AB0M0C0E,0,EXPAND,0,1352,0,0,0,1,80,5,80
1352CA0L0AB0M1C0E,0,EXPAND,0,1352,0,1,0,2,80,6,80
1352CA0L0AB1M0C0E,0,EXPAND,0,1352,1,0,0,2,80,6,80
1352CA0L0AB1M1C0E,0,EXPAND,0,1352,1,1,0,3,80,8,80
1352CA0L0AB0M0C1E,0,EXPAND,0,1352,0,0,1,1,80,6,80
1352CA0L0AB0M1C1E,0,EXPAND,0,1352,0,1,1,2,80,7,80
1352CA0L0AB1M0C1E,0,EXPAND,0,1352,1,0,1,2,80,7,80
1352CA0L0AB1M1C1E,0,EXPAND,0,1352,1,1,1,3,80,9,80
1352CA1L0AB0M0C1E,1,EXPAND,0,1352,0,0,1,1,80,5,80
1352CA1L0AB0M1C1E,1,EXPAND,0,1352,0,1,1,2,80,6,80
1352CA1L0AB1M0C1E,1,EXPAND,0,1352,1,0,1,2,80,6,80
1352CA1L0AB1M1C1E,1,EXPAND,0,1352,1,1,1,3,80,8,80
1352CA0L0AB0M0C0F,0,FOLD,0,1352,0,0,0,1,80,5,33
1352CA0L0AB0M1C0F,0,FOLD,0,1352,0,1,0,2,80,6,28
1352CA0L0AB1M0C0F,0,FOLD,0,1352,1,0,0,2,80,6,28
1352CA0L0AB1M1C0F,0,FOLD,0,1352,1,1,0,3,80,8,21
1352CA0L0AB0M0C1F,0,FOLD,0,1352,0,0,1,1,80,6,28
1352CA0L0AB0M1C1F,0,FOLD,0,1352,0,1,1,2,80,7,24
1352CA0L0AB1M0C1F,0,FOLD,0,1352,1,0,1,2,80,7,24
1352CA0L0AB1M1C1F,0,FOLD,0,1352,1,1,1,3,80,9,19
1352CA1L0AB0M0C1F,1,FOLD,0,1352,0,0,1,1,80,5,33
1352CA1L0AB0M1C1F,1,FOLD,0,1352,0,1,1,2,80,6,28
1352CA1L0AB1M0C1F,1,FOLD,0,1352,1,0,1,2,80,6,28
1352CA1L0AB1M1C1F,1,FOLD,0,1352,1,1,1,3,80,8,21
1369CA0L0AB0M0C0E,0,EXPAND,0,1369,0,0,0,1,81,5,81
1369CA0L0AB0M1C0E,0,EXPAND,0,1369,0,1,0,2,81,6,81
1369CA0L0AB1M0C0E,0,EXPAND,0,1369,1,0,0,2,81,6,81
1369CA0L0AB1M1C0E,0,EXPAND,0,1369,1,1,0,3,81,8,81
1369CA0L0AB0M0C1E,0,EXPAND,0,1369,0,0,1,1,81,6,81
1369CA0L0AB0M1C1E,0,EXPAND,0,1369,0,1,1,2,81,7,81
1369CA0L0AB1M0C1E,0,EXPAND,0,1369,1,0,1,2,81,7,81
